,location,date,vaccine,total_vaccinations
24760,European Union,2021-02-18,Pfizer/BioNTech,22733526
24761,European Union,2021-02-18,Sinopharm/Beijing,6
24762,European Union,2021-02-18,Sinovac,0
24763,European Union,2021-02-18,Sputnik V,2385
24764,European Union,2021-02-19,Johnson&Johnson,188
24765,European Union,2021-02-19,Moderna,973840
24766,European Union,2021-02-19,Oxford/AstraZeneca,1175459
24767,European Union,2021-02-19,Pfizer/BioNTech,24953192
24768,European Union,2021-02-19,Sinopharm/Beijing,6
24769,European Union,2021-02-19,Sinovac,0
24770,European Union,2021-02-19,Sputnik V,18484
24771,European Union,2021-02-20,Johnson&Johnson,193
24772,European Union,2021-02-20,Moderna,988489
24773,European Union,2021-02-20,Oxford/AstraZeneca,1230020
24774,European Union,2021-02-20,Pfizer/BioNTech,25159119
24775,European Union,2021-02-20,Sinopharm/Beijing,6
24776,European Union,2021-02-20,Sinovac,0
24777,European Union,2021-02-20,Sputnik V,18484
24778,European Union,2021-02-21,Johnson&Johnson,196
24779,European Union,2021-02-21,Moderna,998178
24780,European Union,2021-02-21,Oxford/AstraZeneca,1266520
24781,European Union,2021-02-21,Pfizer/BioNTech,25290815
24782,European Union,2021-02-21,Sinopharm/Beijing,6
24783,European Union,2021-02-21,Sinovac,1
24784,European Union,2021-02-21,Sputnik V,18484
24785,European Union,2021-02-22,Johnson&Johnson,197
24786,European Union,2021-02-22,Moderna,1022164
24787,European Union,2021-02-22,Oxford/AstraZeneca,1336076
24788,European Union,2021-02-22,Pfizer/BioNTech,25618526
24789,European Union,2021-02-22,Sinopharm/Beijing,7
24790,European Union,2021-02-22,Sinovac,1
24791,European Union,2021-02-22,Sputnik V,18484
24792,European Union,2021-02-23,Johnson&Johnson,199
24793,European Union,2021-02-23,Moderna,1044676
24794,European Union,2021-02-23,Oxford/AstraZeneca,1415760
24795,European Union,2021-02-23,Pfizer/BioNTech,25983428
24796,European Union,2021-02-23,Sinopharm/Beijing,7
24797,European Union,2021-02-23,Sinovac,1
24798,European Union,2021-02-23,Sputnik V,18484
24799,European Union,2021-02-24,Johnson&Johnson,200
24800,European Union,2021-02-24,Moderna,1068796
24801,European Union,2021-02-24,Oxford/AstraZeneca,1511665
24802,European Union,2021-02-24,Pfizer/BioNTech,26356768
24803,European Union,2021-02-24,Sinopharm/Beijing,7
24804,European Union,2021-02-24,Sinovac,1
24805,European Union,2021-02-24,Sputnik V,18484
24806,European Union,2021-02-25,Johnson&Johnson,200
24807,European Union,2021-02-25,Moderna,1092271
24808,European Union,2021-02-25,Oxford/AstraZeneca,1658475
24809,European Union,2021-02-25,Pfizer/BioNTech,26745687
24810,European Union,2021-02-25,Sinopharm/Beijing,7
24811,European Union,2021-02-25,Sinovac,1
24812,European Union,2021-02-25,Sputnik V,18484
24813,European Union,2021-02-26,Johnson&Johnson,216
24814,European Union,2021-02-26,Moderna,1263869
24815,European Union,2021-02-26,Oxford/AstraZeneca,2898914
24816,European Union,2021-02-26,Pfizer/BioNTech,29080687
24817,European Union,2021-02-26,Sinopharm/Beijing,162084
24818,European Union,2021-02-26,Sinovac,1
24819,European Union,2021-02-26,Sputnik V,19321
24820,European Union,2021-02-27,Johnson&Johnson,218
24821,European Union,2021-02-27,Moderna,1278223
24822,European Union,2021-02-27,Oxford/AstraZeneca,3041001
24823,European Union,2021-02-27,Pfizer/BioNTech,29293741
24824,European Union,2021-02-27,Sinopharm/Beijing,162084
24825,European Union,2021-02-27,Sinovac,1
24826,European Union,2021-02-27,Sputnik V,19321
24827,European Union,2021-02-28,Johnson&Johnson,220
24828,European Union,2021-02-28,Moderna,1285334
24829,European Union,2021-02-28,Oxford/AstraZeneca,3116996
24830,European Union,2021-02-28,Pfizer/BioNTech,29417634
24831,European Union,2021-02-28,Sinopharm/Beijing,162084
24832,European Union,2021-02-28,Sinovac,1
24833,European Union,2021-02-28,Sputnik V,19321
24834,European Union,2021-03-01,Johnson&Johnson,221
24835,European Union,2021-03-01,Moderna,1313043
24836,European Union,2021-03-01,Oxford/AstraZeneca,3251242
24837,European Union,2021-03-01,Pfizer/BioNTech,29766934
24838,European Union,2021-03-01,Sinopharm/Beijing,162084
24839,European Union,2021-03-01,Sinovac,1
24840,European Union,2021-03-01,Sputnik V,19321
24841,European Union,2021-03-02,Johnson&Johnson,221
24842,European Union,2021-03-02,Moderna,1344503
24843,European Union,2021-03-02,Oxford/AstraZeneca,3435859
24844,European Union,2021-03-02,Pfizer/BioNTech,30172296
24845,European Union,2021-03-02,Sinopharm/Beijing,162084
24846,European Union,2021-03-02,Sinovac,1
24847,European Union,2021-03-02,Sputnik V,19321
24848,European Union,2021-03-03,Johnson&Johnson,222
24849,European Union,2021-03-03,Moderna,1385569
24850,European Union,2021-03-03,Oxford/AstraZeneca,3639157
24851,European Union,2021-03-03,Pfizer/BioNTech,30624832
24852,European Union,2021-03-03,Sinopharm/Beijing,162084
24853,European Union,2021-03-03,Sinovac,1
24854,European Union,2021-03-03,Sputnik V,19321
24855,European Union,2021-03-04,Johnson&Johnson,222
24856,European Union,2021-03-04,Moderna,1435684
24857,European Union,2021-03-04,Oxford/AstraZeneca,3894329
24858,European Union,2021-03-04,Pfizer/BioNTech,31084472
24859,European Union,2021-03-04,Sinopharm/Beijing,162084
24860,European Union,2021-03-04,Sinovac,1
24861,European Union,2021-03-04,Sputnik V,19321
24862,European Union,2021-03-05,Johnson&Johnson,304
24863,European Union,2021-03-05,Moderna,1786029
24864,European Union,2021-03-05,Oxford/AstraZeneca,5316275
24865,European Union,2021-03-05,Pfizer/BioNTech,33594144
24866,European Union,2021-03-05,Sinopharm/Beijing,368599
24867,European Union,2021-03-05,Sinovac,1
24868,European Union,2021-03-05,Sputnik V,22756
24869,European Union,2021-03-06,Johnson&Johnson,313
24870,European Union,2021-03-06,Moderna,1824538
24871,European Union,2021-03-06,Oxford/AstraZeneca,5598333
24872,European Union,2021-03-06,Pfizer/BioNTech,33943492
24873,European Union,2021-03-06,Sinopharm/Beijing,368599
24874,European Union,2021-03-06,Sinovac,1
24875,European Union,2021-03-06,Sputnik V,22756
24876,European Union,2021-03-07,Johnson&Johnson,317
24877,European Union,2021-03-07,Moderna,1850938
24878,European Union,2021-03-07,Oxford/AstraZeneca,5762547
24879,European Union,2021-03-07,Pfizer/BioNTech,34188624
24880,European Union,2021-03-07,Sinopharm/Beijing,368599
24881,European Union,2021-03-07,Sinovac,1
24882,European Union,2021-03-07,Sputnik V,22756
24883,European Union,2021-03-08,Johnson&Johnson,329
24884,European Union,2021-03-08,Moderna,1894794
24885,European Union,2021-03-08,Oxford/AstraZeneca,5974700
24886,European Union,2021-03-08,Pfizer/BioNTech,34590995
24887,European Union,2021-03-08,Sinopharm/Beijing,368599
24888,European Union,2021-03-08,Sinovac,1
24889,European Union,2021-03-08,Sputnik V,22756
24890,European Union,2021-03-09,Johnson&Johnson,332
24891,European Union,2021-03-09,Moderna,1947036
24892,European Union,2021-03-09,Oxford/AstraZeneca,6237513
24893,European Union,2021-03-09,Pfizer/BioNTech,35047617
24894,European Union,2021-03-09,Sinopharm/Beijing,368599
24895,European Union,2021-03-09,Sinovac,1
24896,European Union,2021-03-09,Sputnik V,22756
24897,European Union,2021-03-10,Johnson&Johnson,339
24898,European Union,2021-03-10,Moderna,1996091
24899,European Union,2021-03-10,Oxford/AstraZeneca,6523628
24900,European Union,2021-03-10,Pfizer/BioNTech,35557315
24901,European Union,2021-03-10,Sinopharm/Beijing,368599
24902,European Union,2021-03-10,Sinovac,1
24903,European Union,2021-03-10,Sputnik V,22756
24904,European Union,2021-03-11,Johnson&Johnson,348
24905,European Union,2021-03-11,Moderna,2048837
24906,European Union,2021-03-11,Oxford/AstraZeneca,6868440
24907,European Union,2021-03-11,Pfizer/BioNTech,36082191
24908,European Union,2021-03-11,Sinopharm/Beijing,368599
24909,European Union,2021-03-11,Sinovac,1
24910,European Union,2021-03-11,Sputnik V,22756
24911,European Union,2021-03-12,Johnson&Johnson,484
24912,European Union,2021-03-12,Moderna,2350746
24913,European Union,2021-03-12,Oxford/AstraZeneca,8562264
24914,European Union,2021-03-12,Pfizer/BioNTech,38685089
24915,European Union,2021-03-12,Sinopharm/Beijing,492390
24916,European Union,2021-03-12,Sinovac,1
24917,European Union,2021-03-12,Sputnik V,54724
24918,European Union,2021-03-13,Johnson&Johnson,491
24919,European Union,2021-03-13,Moderna,2389084
24920,European Union,2021-03-13,Oxford/AstraZeneca,8887072
24921,European Union,2021-03-13,Pfizer/BioNTech,39055819
24922,European Union,2021-03-13,Sinopharm/Beijing,492390
24923,European Union,2021-03-13,Sinovac,1
24924,European Union,2021-03-13,Sputnik V,54724
24925,European Union,2021-03-14,Johnson&Johnson,499
24926,European Union,2021-03-14,Moderna,2410773
24927,European Union,2021-03-14,Oxford/AstraZeneca,9025176
24928,European Union,2021-03-14,Pfizer/BioNTech,39295446
24929,European Union,2021-03-14,Sinopharm/Beijing,492390
24930,European Union,2021-03-14,Sinovac,2
24931,European Union,2021-03-14,Sputnik V,54724
24932,European Union,2021-03-15,Johnson&Johnson,509
24933,European Union,2021-03-15,Moderna,2462446
24934,European Union,2021-03-15,Oxford/AstraZeneca,9230846
24935,European Union,2021-03-15,Pfizer/BioNTech,39744868
24936,European Union,2021-03-15,Sinopharm/Beijing,492391
24937,European Union,2021-03-15,Sinovac,2
24938,European Union,2021-03-15,Sputnik V,54724
24939,European Union,2021-03-16,Johnson&Johnson,528
24940,European Union,2021-03-16,Moderna,2528844
24941,European Union,2021-03-16,Oxford/AstraZeneca,9249305
24942,European Union,2021-03-16,Pfizer/BioNTech,40271302
24943,European Union,2021-03-16,Sinopharm/Beijing,492391
24944,European Union,2021-03-16,Sinovac,2
24945,European Union,2021-03-16,Sputnik V,54724
24946,European Union,2021-03-17,Johnson&Johnson,551
24947,European Union,2021-03-17,Moderna,2599783
24948,European Union,2021-03-17,Oxford/AstraZeneca,9266635
24949,European Union,2021-03-17,Pfizer/BioNTech,40846881
24950,European Union,2021-03-17,Sinopharm/Beijing,492391
24951,European Union,2021-03-17,Sinovac,2
24952,European Union,2021-03-17,Sputnik V,54724
24953,European Union,2021-03-18,Johnson&Johnson,572
24954,European Union,2021-03-18,Moderna,2673220
24955,European Union,2021-03-18,Oxford/AstraZeneca,9285793
24956,European Union,2021-03-18,Pfizer/BioNTech,41427619
24957,European Union,2021-03-18,Sinopharm/Beijing,492392
24958,European Union,2021-03-18,Sinovac,2
24959,European Union,2021-03-18,Sputnik V,54724
24960,European Union,2021-03-19,Johnson&Johnson,768
24961,European Union,2021-03-19,Moderna,3077290
24962,European Union,2021-03-19,Oxford/AstraZeneca,10017530
24963,European Union,2021-03-19,Pfizer/BioNTech,44305035
24964,European Union,2021-03-19,Sinopharm/Beijing,505071
24965,European Union,2021-03-19,Sinovac,2
24966,European Union,2021-03-19,Sputnik V,143314
24967,European Union,2021-03-20,Johnson&Johnson,781
24968,European Union,2021-03-20,Moderna,3138074
24969,European Union,2021-03-20,Oxford/AstraZeneca,10214859
24970,European Union,2021-03-20,Pfizer/BioNTech,44691324
24971,European Union,2021-03-20,Sinopharm/Beijing,505071
24972,European Union,2021-03-20,Sinovac,2
24973,European Union,2021-03-20,Sputnik V,143314
24974,European Union,2021-03-21,Johnson&Johnson,787
24975,European Union,2021-03-21,Moderna,3179490
24976,European Union,2021-03-21,Oxford/AstraZeneca,10327150
24977,European Union,2021-03-21,Pfizer/BioNTech,44939459
24978,European Union,2021-03-21,Sinopharm/Beijing,505072
24979,European Union,2021-03-21,Sinovac,2
24980,European Union,2021-03-21,Sputnik V,143314
24981,European Union,2021-03-22,Johnson&Johnson,792
24982,European Union,2021-03-22,Moderna,3245300
24983,European Union,2021-03-22,Oxford/AstraZeneca,10531417
24984,European Union,2021-03-22,Pfizer/BioNTech,45427467
24985,European Union,2021-03-22,Sinopharm/Beijing,505072
24986,European Union,2021-03-22,Sinovac,2
24987,European Union,2021-03-22,Sputnik V,143314
24988,European Union,2021-03-23,Johnson&Johnson,806
24989,European Union,2021-03-23,Moderna,3315202
24990,European Union,2021-03-23,Oxford/AstraZeneca,10817035
24991,European Union,2021-03-23,Pfizer/BioNTech,45997489
24992,European Union,2021-03-23,Sinopharm/Beijing,505072
24993,European Union,2021-03-23,Sinovac,2
24994,European Union,2021-03-23,Sputnik V,143314
24995,European Union,2021-03-24,Johnson&Johnson,813
24996,European Union,2021-03-24,Moderna,3403008
24997,European Union,2021-03-24,Oxford/AstraZeneca,11112583
24998,European Union,2021-03-24,Pfizer/BioNTech,46621947
24999,European Union,2021-03-24,Sinopharm/Beijing,505072
25000,European Union,2021-03-24,Sinovac,2
25001,European Union,2021-03-24,Sputnik V,143314
25002,European Union,2021-03-25,Johnson&Johnson,817
25003,European Union,2021-03-25,Moderna,3490907
25004,European Union,2021-03-25,Oxford/AstraZeneca,11484519
25005,European Union,2021-03-25,Pfizer/BioNTech,47263380
25006,European Union,2021-03-25,Sinopharm/Beijing,505072
25007,European Union,2021-03-25,Sinovac,2
25008,European Union,2021-03-25,Sputnik V,143314
25009,European Union,2021-03-26,Johnson&Johnson,962
25010,European Union,2021-03-26,Moderna,3984289
25011,European Union,2021-03-26,Oxford/AstraZeneca,13346313
25012,European Union,2021-03-26,Pfizer/BioNTech,50592320
25013,European Union,2021-03-26,Sinopharm/Beijing,687333
25014,European Union,2021-03-26,Sinovac,2
25015,European Union,2021-03-26,Sputnik V,233879
25016,European Union,2021-03-27,Johnson&Johnson,971
25017,European Union,2021-03-27,Moderna,4064752
25018,European Union,2021-03-27,Oxford/AstraZeneca,13597463
25019,European Union,2021-03-27,Pfizer/BioNTech,51069097
25020,European Union,2021-03-27,Sinopharm/Beijing,687333
25021,European Union,2021-03-27,Sinovac,2
25022,European Union,2021-03-27,Sputnik V,233879
25023,European Union,2021-03-28,Johnson&Johnson,973
25024,European Union,2021-03-28,Moderna,4117226
25025,European Union,2021-03-28,Oxford/AstraZeneca,13731063
25026,European Union,2021-03-28,Pfizer/BioNTech,51371449
25027,European Union,2021-03-28,Sinopharm/Beijing,687333
25028,European Union,2021-03-28,Sinovac,2
25029,European Union,2021-03-28,Sputnik V,233879
25030,European Union,2021-03-29,Johnson&Johnson,977
25031,European Union,2021-03-29,Moderna,4201101
25032,European Union,2021-03-29,Oxford/AstraZeneca,13963988
25033,European Union,2021-03-29,Pfizer/BioNTech,51957882
25034,European Union,2021-03-29,Sinopharm/Beijing,687334
25035,European Union,2021-03-29,Sinovac,2
25036,European Union,2021-03-29,Sputnik V,233879
25037,European Union,2021-03-30,Johnson&Johnson,987
25038,European Union,2021-03-30,Moderna,4300234
25039,European Union,2021-03-30,Oxford/AstraZeneca,14234780
25040,European Union,2021-03-30,Pfizer/BioNTech,52660654
25041,European Union,2021-03-30,Sinopharm/Beijing,687335
25042,European Union,2021-03-30,Sinovac,2
25043,European Union,2021-03-30,Sputnik V,233879
25044,European Union,2021-03-31,Johnson&Johnson,1014
25045,European Union,2021-03-31,Moderna,4411227
25046,European Union,2021-03-31,Oxford/AstraZeneca,14438625
25047,European Union,2021-03-31,Pfizer/BioNTech,53441973
25048,European Union,2021-03-31,Sinopharm/Beijing,687335
25049,European Union,2021-03-31,Sinovac,2
25050,European Union,2021-03-31,Sputnik V,233879
25051,European Union,2021-04-01,Johnson&Johnson,1038
25052,European Union,2021-04-01,Moderna,4528810
25053,European Union,2021-04-01,Oxford/AstraZeneca,14649694
25054,European Union,2021-04-01,Pfizer/BioNTech,54253861
25055,European Union,2021-04-01,Sinopharm/Beijing,687335
25056,European Union,2021-04-01,Sinovac,2
25057,European Union,2021-04-01,Sputnik V,233879
25058,European Union,2021-04-02,Johnson&Johnson,1348
25059,European Union,2021-04-02,Moderna,5143755
25060,European Union,2021-04-02,Oxford/AstraZeneca,16243976
25061,European Union,2021-04-02,Pfizer/BioNTech,57808887
25062,European Union,2021-04-02,Sinopharm/Beijing,885920
25063,European Union,2021-04-02,Sinovac,2
25064,European Union,2021-04-02,Sputnik V,388391
25065,European Union,2021-04-03,Johnson&Johnson,1356
25066,European Union,2021-04-03,Moderna,5223317
25067,European Union,2021-04-03,Oxford/AstraZeneca,16378822
25068,European Union,2021-04-03,Pfizer/BioNTech,58334408
25069,European Union,2021-04-03,Sinopharm/Beijing,885920
25070,European Union,2021-04-03,Sinovac,3
25071,European Union,2021-04-03,Sputnik V,388391
25072,European Union,2021-04-04,Johnson&Johnson,1363
25073,European Union,2021-04-04,Moderna,5261341
25074,European Union,2021-04-04,Oxford/AstraZeneca,16477464
25075,European Union,2021-04-04,Pfizer/BioNTech,58613884
25076,European Union,2021-04-04,Sinopharm/Beijing,885920
25077,European Union,2021-04-04,Sinovac,3
25078,European Union,2021-04-04,Sputnik V,388391
25079,European Union,2021-04-05,Johnson&Johnson,1382
25080,European Union,2021-04-05,Moderna,5318321
25081,European Union,2021-04-05,Oxford/AstraZeneca,16613534
25082,European Union,2021-04-05,Pfizer/BioNTech,58980289
25083,European Union,2021-04-05,Sinopharm/Beijing,885920
25084,European Union,2021-04-05,Sinovac,3
25085,European Union,2021-04-05,Sputnik V,388391
25086,European Union,2021-04-06,Johnson&Johnson,1458
25087,European Union,2021-04-06,Moderna,5440582
25088,European Union,2021-04-06,Oxford/AstraZeneca,16826131
25089,European Union,2021-04-06,Pfizer/BioNTech,59738269
25090,European Union,2021-04-06,Sinopharm/Beijing,885920
25091,European Union,2021-04-06,Sinovac,3
25092,European Union,2021-04-06,Sputnik V,388391
25093,European Union,2021-04-07,Johnson&Johnson,1487
25094,European Union,2021-04-07,Moderna,5562063
25095,European Union,2021-04-07,Oxford/AstraZeneca,17048849
25096,European Union,2021-04-07,Pfizer/BioNTech,60885814
25097,European Union,2021-04-07,Sinopharm/Beijing,885920
25098,European Union,2021-04-07,Sinovac,3
25099,European Union,2021-04-07,Sputnik V,388391
25100,European Union,2021-04-08,Johnson&Johnson,1525
25101,European Union,2021-04-08,Moderna,5691833
25102,European Union,2021-04-08,Oxford/AstraZeneca,17296949
25103,European Union,2021-04-08,Pfizer/BioNTech,62142448
25104,European Union,2021-04-08,Sinopharm/Beijing,885920
25105,European Union,2021-04-08,Sinovac,3
25106,European Union,2021-04-08,Sputnik V,388391
25107,European Union,2021-04-09,Johnson&Johnson,2115
25108,European Union,2021-04-09,Moderna,6320065
25109,European Union,2021-04-09,Oxford/AstraZeneca,19684233
25110,European Union,2021-04-09,Pfizer/BioNTech,67321635
25111,European Union,2021-04-09,Sinopharm/Beijing,1013018
25112,European Union,2021-04-09,Sinovac,3
25113,European Union,2021-04-09,Sputnik V,676266
25114,European Union,2021-04-10,Johnson&Johnson,2144
25115,European Union,2021-04-10,Moderna,6422711
25116,European Union,2021-04-10,Oxford/AstraZeneca,19930757
25117,European Union,2021-04-10,Pfizer/BioNTech,68057975
25118,European Union,2021-04-10,Sinopharm/Beijing,1013018
25119,European Union,2021-04-10,Sinovac,3
25120,European Union,2021-04-10,Sputnik V,676266
25121,European Union,2021-04-11,Johnson&Johnson,2161
25122,European Union,2021-04-11,Moderna,6480313
25123,European Union,2021-04-11,Oxford/AstraZeneca,20053502
25124,European Union,2021-04-11,Pfizer/BioNTech,68512282
25125,European Union,2021-04-11,Sinopharm/Beijing,1013019
25126,European Union,2021-04-11,Sinovac,3
25127,European Union,2021-04-11,Sputnik V,676266
25128,European Union,2021-04-12,Johnson&Johnson,2188
25129,European Union,2021-04-12,Moderna,6580861
25130,European Union,2021-04-12,Oxford/AstraZeneca,20313942
25131,European Union,2021-04-12,Pfizer/BioNTech,69321091
25132,European Union,2021-04-12,Sinopharm/Beijing,1013019
25133,European Union,2021-04-12,Sinovac,4
25134,European Union,2021-04-12,Sputnik V,676266
25135,European Union,2021-04-13,Johnson&Johnson,2197
25136,European Union,2021-04-13,Moderna,6692943
25137,European Union,2021-04-13,Oxford/AstraZeneca,20635404
25138,European Union,2021-04-13,Pfizer/BioNTech,70354165
25139,European Union,2021-04-13,Sinopharm/Beijing,1013019
